,SRR6206939_pass,SRR6206940_pass,SRR6206941_pass,SRR6206942_pass,SRR6206943_pass,SRR6206944_pass
Kctd8,0,0,0,0,0,0
Kctd9,274,335,331,319,352,352
Kdelc1,75,104,61,201,533,140
Kdelc2,38,28,36,522,416,525
Kdelr1,1307,1373,1506,1768,2079,1756
Kdelr2,394,475,477,1149,1132,1180
Kdelr3,3,5,1,0,1,1
Kdf1,13,11,18,16,73,55
Kdm1a,1698,1688,1699,3314,3408,3165
Kdm1b,815,856,900,796,991,886
Kdm2a,5667,5198,5824,2427,2666,3501
Kdm2b,2138,2136,2007,1921,3074,2710
Kdm3a,3142,2737,2784,1446,881,981
Kdm3b,5150,4569,4678,1833,2419,2611
Kdm4a,3217,2968,3233,1708,2256,1829
Kdm4b,1668,1566,1762,586,604,569
Kdm4c,1597,1402,1502,574,610,553
Kdm4d,16,5,12,6,5,8
Kdm5a,4913,3923,3846,2208,2197,2203
Kdm5b,2011,1795,1822,1123,382,934
Kdm5c,2844,2516,2776,2127,3457,3369
Kdm5d,1073,972,1138,1915,822,98
Kdm6a,2597,2298,2412,1192,992,1057
Kdm6b,34389,25527,26201,2622,4359,4828
Kdm6bos,241,177,149,21,15,21
Kdm7a,4113,3610,3982,921,657,867
Kdm8,68,80,62,244,316,261
Kdr,36,28,27,9,1,12
Kdsr,353,303,271,842,735,620
Keap1,1208,1306,1319,2314,3168,2748
Keg1,1,0,0,0,0,0
Kel,13,2,8,155,77,26
Kera,0,0,0,0,0,0
Khdc1a,0,0,0,8,1,0
Khdc1b,0,0,1,0,0,0
Khdc1c,2,1,0,0,0,2
Khdc3,3,6,7,0,1,0
Khdrbs1,5323,5287,4852,8364,9248,8176
Khdrbs2,12,6,16,10,4,4
Khdrbs3,4,3,4,16,3,0
Khk,263,331,254,116,142,107
Khnyn,1862,1805,1879,505,416,610
Khsrp,2349,2319,2748,3426,4877,4574
Kidins220,2145,1867,1990,896,1004,1375
Kif11,200,207,156,3870,5469,4170
Kif12,0,0,0,0,1,0
Kif13a,307,247,259,29,161,30
Kif13b,714,635,656,265,290,486
Kif14,69,55,43,654,1070,925
Kif15,107,137,86,2599,2652,2131
Kif16b,769,688,753,335,692,507
Kif16bos,1,1,0,0,1,0
Kif17,24,27,22,6,10,41
Kif18a,486,443,416,656,706,616
Kif18b,101,105,71,1365,1807,1760
Kif19a,166,143,140,38,375,190
Kif1a,25,19,14,9,3,10
Kif1b,999,779,934,118,612,429
Kif1bp,503,510,532,533,644,571
Kif1c,1708,1849,2123,1122,1428,1354
Kif20a,180,170,141,3072,3536,3083
Kif20b,315,340,330,1199,1349,1226
Kif21a,2,1,0,3,0,2
Kif21b,11544,9269,10245,2941,5706,5192
Kif22,135,161,118,2130,2804,2169
Kif23,511,498,509,1450,2365,1808
Kif24,89,74,70,275,496,397
Kif26a,9,3,4,1,5,4
Kif26b,2,1,0,4,2,0
Kif27,2,4,1,4,17,3
Kif28,4,0,2,0,2,0
Kif2a,1162,1150,1295,1603,1655,1631
Kif2b,2,1,0,0,1,2
Kif2c,58,55,43,1522,1911,1608
Kif3a,124,121,139,172,218,125
Kif3b,1016,1082,1097,607,439,516
Kif3c,372,332,399,202,111,144
Kif4,86,88,51,938,1285,1087
Kif5a,8,13,11,11,30,74
Kif5b,3372,3217,3207,2548,3100,2617
Kif5c,26,22,25,7,4,4
Kif6,0,0,0,0,0,0
Kif7,25,12,14,187,154,169
Kif9,129,120,122,22,27,24
Kifap3,70,72,80,396,413,402
Kifc1,151,181,135,1158,1392,1209
Kifc2,142,179,109,50,35,53
Kifc3,103,126,109,26,36,58
Kifc5b,171,149,146,709,792,646
Kin,315,334,390,392,309,382
Kir3dl1,0,0,0,0,0,0
Kir3dl2,0,0,0,0,0,0
Kirrel,1,0,1,0,0,1
Kirrel2,0,1,1,2,0,0
Kirrel3,7,6,2,0,5,2
Kirrel3os,1,1,2,6,4,1
Kis2,0,0,1,10,2,10
Kiss1,0,0,0,0,0,0
Kiss1r,17,9,14,8,10,13
Kit,379,421,400,151,24,59
Kitl,12,10,11,559,50,90
Kiz,439,450,403,231,282,211
Kl,5,6,3,2,3,2
Klb,0,0,0,0,1,0
Klc1,655,728,786,612,1122,828
Klc2,729,926,923,352,250,302
Klc3,71,57,69,214,112,161
Klc4,601,575,529,253,217,183
Klf1,10,9,9,149,74,22
Klf10,3933,3152,2910,603,604,634
Klf11,1404,1182,1242,291,186,185
Klf12,51,55,50,10,13,8
Klf13,10525,10462,11149,2039,4173,3467
Klf14,2,0,3,0,0,0
Klf15,1,2,1,0,0,1
Klf16,3421,3052,3060,1618,1480,1778
Klf17,0,0,0,13,2,0
Klf2,59894,58096,53360,4383,2966,7038
Klf3,5039,4002,5263,532,1037,1947
Klf4,29931,29262,26370,1644,604,726
Klf5,105,111,119,52,9,15
Klf6,33876,33547,33758,2804,1085,1184
Klf7,1213,835,954,368,172,259
Klf8,93,81,93,74,56,78
Klf9,1218,1097,1119,375,243,420
Klhdc1,363,380,372,108,123,122
Klhdc10,512,458,566,862,1782,1320
Klhdc2,792,739,748,2009,821,1414
Klhdc3,1325,1267,1434,3665,3695,3381
Klhdc4,345,363,383,759,844,868
Klhdc7a,2,1,3,5,2,1
Klhdc7b,0,0,1,0,2,0
Klhdc8a,1,0,2,0,1,0
Klhdc8b,66,81,63,121,72,129
Klhdc9,3,6,3,6,6,1
Klhl1,0,0,0,0,0,0
Klhl10,12,9,8,16,9,9
Klhl11,382,326,340,202,144,155
Klhl12,266,237,226,380,468,380
Klhl13,1,3,0,0,1,0
Klhl14,1057,841,905,42,5,49
Klhl15,338,298,296,161,256,168
Klhl18,1727,1656,1824,458,469,440
Klhl2,528,578,674,320,359,420
Klhl20,639,633,623,731,711,768
Klhl21,954,756,887,766,1001,1076
Klhl22,237,245,314,1070,87,1462
Klhl23,6,11,1,168,203,188
Klhl24,3166,2624,2831,1411,1035,1173
Klhl25,336,260,298,454,241,353
Klhl26,377,360,317,256,402,306
Klhl28,306,380,375,207,220,245
Klhl29,6,3,2,1,0,1
Klhl3,134,99,114,36,44,45
Klhl30,3,6,5,183,0,42
Klhl31,3,2,3,7,5,3
Klhl32,10,5,11,10,6,16
Klhl33,0,1,1,0,5,0
Klhl34,0,0,0,0,0,0
Klhl35,9,11,6,3,1,6
Klhl36,399,399,365,165,170,167
Klhl38,0,0,0,0,0,0
Klhl4,4,10,10,2,1,3
Klhl40,0,0,0,0,0,0
Klhl41,25,33,27,24,20,18
Klhl42,384,399,468,379,343,389
Klhl5,867,900,877,829,626,775
Klhl6,2122,2120,2328,2780,1592,1715
Klhl7,377,353,359,157,224,106
Klhl8,64,77,82,37,111,51
Klhl9,728,670,679,1509,1386,1315
Klk1,175,214,198,82,9,19
Klk10,0,0,1,0,0,0
Klk11,0,0,0,0,0,0
Klk12,1,0,0,0,0,0
Klk13,0,0,0,0,0,0
Klk14,0,1,0,0,0,1
Klk15,1,0,0,1,0,1
Klk1b1,0,0,0,0,0,0
Klk1b11,1,3,0,0,0,0
Klk1b16,0,0,0,0,0,0
Klk1b21,0,0,0,0,0,0
Klk1b22,0,0,0,0,0,0
Klk1b24,0,0,0,0,0,0
Klk1b26,0,0,0,0,0,0
Klk1b27,37,40,63,20,3,9
Klk1b3,0,0,0,0,0,0
Klk1b4,0,0,0,0,0,0
Klk1b5,0,1,0,0,0,0
Klk1b8,0,0,0,0,0,0
Klk1b9,0,0,0,0,0,0
Klk4,0,1,2,0,0,1
Klk5,0,0,0,0,0,0
Klk6,0,0,0,0,0,0
Klk7,1,3,2,0,0,0
Klk8,728,676,731,51,9,74
Klk9,1,1,0,0,0,0
Klkb1,1,4,7,2,1,5
Klra1,35,49,39,12,4,8
Klra10,11,16,17,0,0,0
Klra17,45,72,57,10,5,4
Klra2,36,88,47,14,12,25
Klra3,1,4,7,0,0,0
Klra4,85,85,80,4,5,3
Klra5,5,5,3,0,1,0
Klra6,3,0,5,0,0,0
Klra7,27,15,18,0,0,1
Klra8,31,21,29,0,0,0
Klra9,22,28,16,1,1,1
Klrb1,0,0,0,2,3,1
Klrb1a,89,63,53,296,22,114
Klrb1b,68,39,43,10,1,2
Klrb1c,237,207,155,328,9,8
Klrb1f,34,33,27,14,2,5
Klrc1,148,144,109,2,1,4
Klrc2,32,15,28,2,0,0
Klrc3,4,11,4,0,0,0
Klrd1,203,211,187,16,3,5
Klre1,55,53,34,4,3,0
Klrg1,84,82,78,6,4,4
Klrg2,16,11,5,2,2,2
Klri1,23,41,26,9,0,4
Klri2,127,114,108,12,2,6
Klrk1,223,263,224,5,4,9
Kmo,1657,1560,1299,283,90,157
Kmt2a,5328,3815,4608,2008,2756,2976
Kmt2b,5018,4403,4950,2047,2850,3283
Kmt2c,4989,3805,4393,885,1262,1497
Kmt2d,5908,4667,5445,2387,3817,4871
Kmt2e,11863,9162,10483,2086,2097,2550
Kmt5a,1325,1399,1695,5750,8093,7108
Kmt5b,3465,3020,3062,1015,804,949
Kmt5c,1083,1137,1166,1087,1111,1387
Kncn,1,0,1,0,0,0
Kndc1,10,5,6,8,9,7
Kng1,12,11,0,0,0,0
Kng2,2,1,0,0,0,0
Knl1,88,74,72,1138,1470,1268
Knop1,403,471,447,1663,2614,2151
Knstrn,190,210,175,1629,1393,1210
Kntc1,96,69,43,895,1539,1526
Kpna1,4082,3974,3758,1890,2191,1852
Kpna2,177,158,245,1217,1459,1093
Kpna3,1439,1530,1481,2962,3762,2887
Kpna4,5133,5039,5184,5865,4266,4192
Kpna6,915,920,1032,1602,1794,1760
Kpna7,2,3,1,3,1,1
Kpnb1,6439,6381,6623,17452,26344,23159
Kprp,0,0,0,0,0,0
Kptn,276,267,288,434,414,379
Kras,1836,1794,1836,1616,1431,1641
Krba1,540,478,510,393,343,369
Krcc1,646,677,712,728,649,733
Kremen1,863,820,802,847,466,803
Kremen2,18,13,15,15,11,8
Kri1,1095,1103,1067,915,1251,1326
Krit1,1044,1119,1139,780,836,899
Krr1,1289,1284,1288,2770,2773,2549
Krt1,0,0,1,2,16,0
Krt10,18,16,25,53,15,30
Krt12,0,0,0,0,0,0
Krt13,0,0,0,0,0,0
Krt14,0,0,0,0,0,0
Krt15,0,0,0,0,0,0
Krt16,0,0,0,0,0,0
Krt17,0,0,0,21,1,3
Krt18,3,11,6,3,2,0
Krt19,0,0,0,0,0,0
Krt2,0,0,0,0,0,0
Krt20,0,0,1,0,0,0
Krt222,99,44,59,23,7,28
Krt23,0,0,0,0,0,0
Krt24,0,0,0,0,0,0
Krt25,0,0,0,0,0,0
Krt26,0,0,0,0,0,0
Krt27,0,0,0,0,0,0
Krt28,0,0,0,0,0,0
Krt31,0,0,0,0,0,0
Krt32,0,0,0,0,0,0
Krt33a,0,0,0,0,0,0
Krt33b,0,0,0,0,0,0
Krt34,0,0,0,0,0,0
Krt35,0,0,0,0,0,0
Krt36,0,0,0,0,0,0
Krt39,0,0,0,0,0,0
Krt4,0,0,0,0,0,0
Krt40,0,0,0,0,0,0
Krt42,0,0,0,0,0,0
Krt5,0,0,0,0,0,0
Krt6a,0,0,0,1,0,1
Krt6b,0,0,0,13,8,4
Krt7,15,12,13,18,19,17
Krt71,0,0,0,0,0,0
Krt72,0,0,0,0,0,0
Krt73,0,0,0,0,0,0
Krt74,0,0,0,0,0,0
Krt75,0,0,0,0,0,0
Krt76,0,0,0,0,0,0
Krt77,0,0,0,0,1,1
Krt78,0,0,0,0,1,0
Krt79,0,0,0,0,0,0
Krt8,2,4,1,1,0,0
Krt80,135,183,144,37,24,80
Krt81,0,0,0,0,0,0
Krt82,0,0,0,0,0,0
Krt83,7,1,7,1,0,4
Krt84,0,0,0,0,0,0
Krt86,7,0,1,0,2,0
Krt87,1,0,0,0,0,0
Krt88,0,0,0,0,1,0
Krt9,0,0,0,0,0,0
Krt90,0,0,0,0,0,0
Krtap1-3,0,0,0,0,0,0
Krtap1-4,0,0,0,0,0,0
Krtap1-5,0,0,0,0,0,0
Krtap10-10,0,0,0,0,0,0
Krtap10-4,0,0,0,0,0,0
Krtap11-1,0,0,0,0,0,0
Krtap12-1,0,0,0,0,0,0
Krtap13,0,0,0,0,0,0
Krtap13-1,0,0,0,0,0,0
Krtap14,0,0,0,0,0,0
Krtap16-1,0,0,0,0,0,0
Krtap16-3,0,0,0,0,0,0
Krtap17-1,0,0,0,0,0,0
Krtap19-1,0,0,0,0,0,0
Krtap19-2,0,0,0,0,0,0
Krtap19-3,0,0,0,0,0,0
Krtap19-4,0,0,0,0,0,0
Krtap19-5,0,0,0,0,0,0
Krtap19-9a,0,0,0,0,0,0
Krtap19-9b,0,0,0,0,0,0
Krtap2-4,0,0,0,0,0,0
Krtap20-2,0,0,0,0,0,0
Krtap21-1,0,0,0,0,0,0
Krtap22-2,0,0,0,0,0,0
Krtap24-1,0,0,0,0,0,0
Krtap26-1,0,0,0,0,0,0
Krtap27-1,0,0,0,0,0,0
Krtap28-10,0,0,0,0,0,0
Krtap28-13,0,0,0,0,1,0
Krtap29-1,0,0,0,0,0,0
Krtap3-1,0,0,0,0,0,0
Krtap3-2,0,0,0,0,0,1
Krtap3-3,0,0,0,0,0,0
Krtap31-1,0,0,0,0,0,0
Krtap31-2,0,0,0,0,0,0
Krtap4-1,0,0,0,0,0,0
Krtap4-13,0,0,0,0,0,0
Krtap4-16,0,0,0,0,0,0
Krtap4-2,0,0,0,0,0,0
Krtap4-6,0,0,0,0,0,0
Krtap4-7,0,0,0,0,0,0
Krtap4-8,0,0,0,0,0,0
Krtap4-9,0,0,0,0,0,0
Krtap5-1,0,0,0,0,0,0
Krtap5-2,0,0,0,0,0,0
Krtap5-3,0,0,0,0,0,0
Krtap5-4,0,0,0,0,0,0
Krtap5-5,0,0,0,0,0,0
Krtap6-1,0,0,0,0,0,0
Krtap6-2,0,0,0,0,0,0
Krtap6-3,0,0,0,0,0,0
Krtap6-5,0,0,0,0,0,0
Krtap7-1,0,0,0,0,0,0
Krtap8-1,0,0,0,0,0,0
Krtap9-1,0,0,0,0,0,0
Krtap9-3,0,0,0,0,0,0
Krtap9-5,0,0,0,0,0,0
Krtcap2,814,910,905,3027,3723,2984
Krtcap3,96,111,123,28,15,20
Krtdap,0,0,0,0,0,0
Ksr1,1053,1040,1059,451,1101,483
Ksr2,138,85,128,12,11,7
Kti12,480,469,547,1889,1763,1708
Ktn1,1028,977,977,806,921,825
Kxd1,1277,1230,1207,1269,1335,1203
Ky,0,2,1,0,1,0
Kyat1,158,137,168,289,310,292
Kyat3,83,77,95,161,356,134
Kynu,475,573,559,97,18,43
L1cam,903,828,999,101,53,198
L1td1,8,6,8,3,0,3
L2hgdh,104,115,106,638,752,620
L3hypdh,5,3,2,41,15,5
L3mbtl1,1,1,2,0,0,0
L3mbtl2,852,973,997,1445,1775,1568
L3mbtl3,1711,1531,1653,1312,999,1352
L3mbtl4,0,1,1,1,0,0
Lacc1,192,249,225,35,16,22
Lactb,604,625,711,672,297,523
Lactb2,201,189,208,742,1014,753
Lactbl1,0,0,0,0,0,0
Lad1,55,45,61,88,0,10
Lag3,103,130,115,104,25,82
Lage3,375,400,457,1356,1048,1025
Lair1,423,481,438,138,91,117
Lalba,4,6,5,2,0,1
Lama1,0,1,0,0,0,0
Lama2,2,2,0,0,0,0
Lama3,3,1,1,0,0,2
Lama4,1,1,0,3,0,1
Lama5,7,5,2,30,113,101
Lamb1,5,2,1,10,3,23
Lamb2,18,12,7,11,90,260
Lamb3,143,119,117,72,32,54
Lamc1,1059,983,1070,2741,959,2217
Lamc2,5,4,5,3,0,4
Lamc3,1,1,1,0,0,1
Lamp1,4360,4799,4661,4861,5509,4366
Lamp2,956,1091,999,10102,2730,4414
Lamp3,21,49,38,14,6,9
Lamp5,0,0,1,0,0,0
Lamtor1,1203,1256,1288,1833,1694,1583
Lamtor2,636,755,757,769,1017,847
Lamtor3,575,662,663,1312,782,958
Lamtor4,354,429,410,759,454,483
Lamtor5,484,577,594,1335,1061,1089
Lancl1,569,551,520,1166,991,978
Lancl2,207,226,212,479,658,445
Lancl3,6,1,7,2,9,5
Lao1,0,0,0,0,0,0
Lap3,296,325,336,2011,2736,1977
Laptm4a,2409,2514,2469,1587,1444,1545
Laptm4b,131,111,137,8,10,12
Laptm5,29352,30439,31207,21831,18133,24077
Large1,47,39,48,8,1,5
Large2,4,10,7,24,13,32
Larp1,4533,4214,4596,6893,14362,13544
Larp1b,284,368,357,483,820,720
Larp4,1951,1620,1870,3512,4424,4377
Larp4b,1610,1479,1522,2307,3957,3472
Larp6,0,0,0,0,0,0
Larp7,752,860,911,2170,2662,2333
Lars,1173,1131,1057,3605,4724,3479
Lars2,6114,7344,6024,10525,8423,6827
Las1l,862,884,865,1885,1977,1870
Lasp1,3486,3739,4191,2804,2047,2910
Lat,3035,3290,3805,6801,10414,7427
Lat2,2093,2410,2497,267,20,152
Lats1,1824,1697,1802,1028,1174,1076
Lats2,2923,2524,2634,575,209,480
Lax1,3402,4424,4450,1112,529,1011
Layn,1,3,2,7,0,3
Lbh,9491,10183,10998,2502,2992,3256
Lbhd1,168,178,208,324,336,334
Lbp,9,7,8,16,15,9
Lbr,4412,4240,4542,7939,9294,8744
Lbx1,2,1,1,1,0,0
Lbx2,2,0,1,1,2,0
Lca5,121,128,94,49,98,100
Lca5l,2,3,5,3,3,4
Lcat,10,6,4,15,9,6
Lce1a1,0,0,0,0,0,0
Lce1a2,0,0,0,0,0,0
Lce1b,0,0,0,0,0,0
Lce1c,0,0,0,0,0,0
Lce1d,0,0,0,0,0,0
Lce1e,0,0,0,0,0,0
Lce1f,0,0,0,0,0,0
Lce1g,0,0,0,0,0,0
Lce1h,0,0,0,0,0,0
Lce1i,0,0,0,0,0,0
Lce1j,0,0,0,0,0,0
Lce1k,0,0,0,0,0,0
Lce1l,0,0,0,0,0,0
Lce1m,0,0,0,0,0,0
Lce3a,0,0,0,0,0,0
Lce3b,0,0,0,0,0,0
Lce3c,0,0,0,0,0,0
Lce3d,0,0,0,0,0,0
Lce3e,0,0,0,0,0,0
Lce3f,0,0,0,0,0,0
Lce6a,0,0,0,0,0,0
Lck,6000,6228,7529,13742,14505,13673
Lclat1,556,404,388,556,745,754
Lcmt1,160,171,175,485,460,413
Lcmt2,205,188,165,219,197,234
Lcn10,0,0,0,0,0,0
Lcn11,0,0,0,0,0,0
Lcn12,0,0,0,0,0,0
Lcn2,202,669,198,300,131,223
Lcn3,0,0,0,0,0,0
Lcn4,17,18,8,35,9,90
Lcn5,0,0,0,0,0,0
Lcn6,0,0,0,0,0,0
Lcn8,0,0,0,0,0,0
Lcn9,0,0,0,0,0,0
Lcor,543,488,523,333,201,237
Lcorl,308,244,279,212,231,240
Lcp1,30141,33896,36343,34883,29849,35207
Lcp2,3196,2976,3616,5927,4453,6180
Lct,0,0,3,0,2,5
Lctl,0,0,0,0,0,0
Ldah,1046,953,983,966,1465,1079
Ldb1,7079,7628,7813,6725,8382,7761
Ldb2,1,2,3,5,0,3
Ldb3,4,4,0,0,0,0
Ldha,4864,5878,6357,65124,52159,54516
Ldhal6b,2,1,0,0,4,4
Ldhb,226,252,271,148,695,370
Ldhc,3,15,0,6,0,2
Ldhd,20,22,17,34,437,147
Ldlr,651,688,513,163,257,252
Ldlrad1,0,1,1,0,1,0
Ldlrad2,0,0,0,0,0,0
Ldlrad3,541,485,590,90,125,112
Ldlrad4,165,123,149,109,359,238
Ldlrap1,1583,1460,1608,543,1532,1480
Ldoc1,0,0,0,24,0,1
Ldoc1l,274,209,237,211,269,207
Leap2,3,2,2,0,0,0
Lect2,0,0,0,0,0,0
Lef1,4046,3257,4271,3468,1436,2101
Lefty1,19,27,25,12,3,4
Lefty2,1,1,0,0,0,3
Lekr1,15,11,8,44,52,50
Lelp1,3,3,1,1,0,0
Lemd1,0,0,2,0,0,0
Lemd2,1346,1507,1541,678,652,751
Lemd3,2181,1958,1903,612,570,675
Lenep,0,0,0,0,0,3
Leng1,318,324,391,226,254,245
Leng8,3295,3210,3248,1383,2225,2583
Leng9,266,298,336,93,92,99
Leo1,312,291,296,671,777,748
Lep,0,0,0,0,0,0
Lepr,2,2,3,1,1,3
Leprot,808,931,929,566,444,537
Leprotl1,1129,1097,1170,1562,1097,1375
Letm1,1719,1876,1971,2279,2590,2431
Letm2,224,212,226,36,26,46
Letmd1,917,884,892,1102,1088,1244
Lexm,2,0,0,33,58,44
Lfng,1919,1687,2231,275,896,1133
Lgals1,1375,1596,1460,12706,8173,12805
Lgals12,0,1,2,2,0,0
Lgals2,0,0,0,0,0,0
Lgals3,913,978,881,242,122,491
Lgals3bp,643,705,575,394,2842,2212
Lgals4,121,102,102,93,69,90
Lgals7,0,0,0,24,5,3
Lgals8,1427,1520,1574,431,485,389
Lgals9,2366,2668,2838,4839,1478,926
Lgalsl,84,39,59,127,523,269
Lgi1,12,9,9,1189,21,110
Lgi2,2,0,1,988,263,46
Lgi3,0,0,0,0,0,0
Lgi4,4,4,0,3,0,3
Lgmn,2998,3198,3300,1073,491,862
Lgr4,17,13,17,4,19,1
Lgr5,14,16,22,26,4,10
Lgr6,24,21,23,15,17,19
Lgsn,0,0,0,0,0,0
Lhb,1,0,0,1,1,2
Lhcgr,0,0,0,0,0,1
Lhfp,19,12,14,5,3,1
Lhfpl1,2,0,1,0,1,0
Lhfpl2,7,1,3,22,4,2
Lhfpl3,32,30,23,2,0,8
Lhfpl4,30,21,13,29,14,20
Lhfpl5,0,0,0,0,0,0
Lhpp,79,97,116,326,197,206
Lhx1,2,2,4,2,1,0
Lhx1os,0,2,0,0,2,0
Lhx2,5,5,5,91,14,21
Lhx3,0,0,0,0,0,0
Lhx4,0,0,1,0,1,0
Lhx5,2,3,1,4,1,0
Lhx6,2,0,4,12,3,8
Lhx8,0,0,0,0,0,0
Lhx9,2,1,0,0,5,1
Lias,492,456,475,1186,1275,932
Lif,24,27,25,7,33,5
Lifr,221,218,247,110,25,36
Lig1,567,623,578,5601,6684,6504
Lig3,520,537,622,1700,2719,2346
Lig4,147,144,135,291,168,226
Lilr4b,204,177,186,43,35,109
Lilra5,32,89,66,33,22,62
Lilra6,260,311,306,67,19,53
Lilrb4a,818,875,674,285,115,302
Lim2,0,0,0,1,0,0
Lima1,54,60,46,31,99,76
Limch1,1,1,3,311,9,325
Limd1,3814,3782,4006,1959,2044,2080
Limd2,14194,14048,15140,12785,9441,14825
Lime1,1066,1143,1110,769,446,590
Limk1,692,685,749,333,349,428
Limk2,1778,1661,1688,1316,1691,1811
Lims1,1255,1133,1044,1694,1987,1873
Lims2,1,3,1,1,0,2
Lin28a,2,2,1,12,10,6
Lin28b,0,1,0,0,3,0
Lin37,546,535,562,521,389,445
Lin52,366,376,409,307,205,261
Lin54,825,749,750,782,812,802
Lin7a,0,2,0,7,0,0
Lin7b,4,2,4,2,5,1
Lin7c,1655,1722,1733,1669,1369,1433
Lin9,296,346,399,537,573,579
Lingo1,5,1,1,22,2,11
Lingo2,0,0,0,0,0,0
Lingo3,0,0,0,12,906,264
Lingo4,47,43,46,10,9,15
Lins1,254,252,278,276,330,315
Lipa,1094,1173,1204,2747,835,1497
Lipc,137,171,199,16,3,46
Lipe,1042,989,931,224,132,201
Lipf,0,0,0,0,0,0
Lipg,147,72,95,5,12,3
Liph,6,3,13,3,8,3
Lipi,0,0,0,0,0,0
Lipk,0,0,0,0,0,0
Lipm,0,0,0,1,1,0
Lipn,0,0,2,0,1,0
Lipo1,0,0,0,0,0,0
Lipo2,17,23,25,11,0,4
Lipo3,32,26,44,7,3,8
Lipo4,4,3,9,0,0,0
Lipo5,0,0,0,0,0,0
Lipt1,28,16,28,132,133,145
Lipt2,27,32,26,151,161,168
Litaf,3839,3842,3835,1211,767,1250
Lix1,12,12,16,523,148,79
Lix1l,28,32,42,14,33,23
Lkaaear1,0,0,0,0,0,0
Llgl1,1300,1434,1432,919,1680,1365
Llgl2,554,549,565,202,250,315
Llph,970,1099,1169,3163,2934,2665
Lman1,572,530,484,1816,2226,1911
Lman1l,8,5,10,1,1,0
Lman2,3115,3262,3388,6966,7753,6863
Lman2l,284,351,514,370,302,347
Lmbr1,78,56,60,63,36,50
Lmbr1l,1949,1781,1688,569,326,480
Lmbrd1,2007,2066,2212,624,421,556
Lmbrd2,159,135,148,144,133,170
Lmcd1,5,19,8,1,1,1
Lmf1,271,288,254,615,534,616
Lmf2,1077,1092,1138,1466,1870,1904
Lmln,58,45,49,85,168,114
Lmna,2285,1775,1715,362,995,813
Lmnb1,1583,1540,1457,7641,9687,8320
Lmnb2,437,465,503,1212,2285,1777
Lmntd1,2,1,2,1,4,2
Lmntd2,88,116,87,48,38,36
Lmo1,5,5,4,0,4,2
Lmo2,2650,2597,2406,3421,110,1365
Lmo3,1,0,0,0,0,0
Lmo4,1345,1268,1255,1482,1729,1863
Lmo7,50,40,46,15,3,18
Lmod1,0,0,0,0,0,0
Lmod2,0,2,0,0,0,0
Lmod3,1,1,0,0,0,1
Lmtk2,3296,3054,3405,759,1264,1092
Lmtk3,23,25,28,67,86,151
Lmx1a,0,1,0,2,1,1
Lmx1b,0,0,0,1,2,0
Lncbate1,0,0,0,0,0,0
Lncenc1,3,0,0,9,1,6
Lncpint,178,151,136,10,8,13
Lnp1,0,0,0,0,0,0
Lnpep,2156,1787,1900,1556,1700,1621
Lnpk,270,235,251,504,462,431
Lnx1,3,2,0,3,2,5
Lnx2,451,429,529,543,689,674
Lockd,50,51,40,228,314,168
Lonp1,1315,1268,1241,3220,5199,4276
Lonp2,1324,1315,1225,899,669,711
Lonrf1,185,159,144,182,148,268
Lonrf2,7,8,14,0,1,0
Lonrf3,3,9,6,5,1,3
Lor,1,0,1,9,4,2
Lox,1,3,2,0,1,1
Loxhd1,15,13,9,1,0,1
Loxl1,1,0,1,0,0,0
Loxl2,15,16,14,60,31,36
Loxl3,37,40,33,49,36,38
Loxl4,8,3,14,2,0,1
Lpar1,4,2,6,1,0,0
Lpar2,164,132,149,892,1444,1059
Lpar3,16,17,14,9,2,3
Lpar4,4,1,5,1,0,6
Lpar5,82,70,72,215,344,345
Lpar6,212,230,187,93,177,141
Lpcat1,3604,4300,4142,1122,1135,819
Lpcat2,394,421,391,52,23,84
Lpcat2b,1,3,1,1,3,1
Lpcat3,596,644,649,2386,885,1453
Lpcat4,734,714,753,2300,1474,2612
Lpgat1,1781,1719,1785,1085,870,1065
Lpin1,726,590,561,228,230,232
Lpin2,1465,1405,1330,339,503,510
Lpin3,4,2,2,11,13,10
Lpl,84,108,52,53,22,61
Lpo,0,0,0,0,0,0
Lpp,601,542,527,124,97,192
Lppos,72,83,77,31,21,28
Lpxn,1477,1658,1600,274,62,186
Lrat,1,2,0,0,0,0
Lrba,2231,1979,2100,627,1003,729
Lrch1,3007,2807,2878,759,709,839
Lrch2,2,5,5,0,0,0
Lrch3,2206,2046,2170,1449,1080,1174
Lrch4,4900,5202,5661,2382,2384,2456
Lrcol1,0,0,0,0,0,0
Lrfn1,25,29,25,12,71,64
Lrfn2,1,0,1,1,1,0
Lrfn3,1,0,0,1,10,1
Lrfn4,23,15,20,98,365,242
Lrfn5,0,0,0,0,0,0
Lrg1,44,77,53,40,52,144
Lrguk,0,1,1,10,7,9
Lrif1,568,535,495,434,249,347
Lrig1,573,483,575,504,1357,1427
Lrig2,1251,1169,1150,375,134,228
Lrig3,41,33,29,1,63,4
Lrit1,0,0,0,0,0,0
Lrit2,0,1,1,0,1,2
Lrit3,1,1,0,1,1,0
Lrmda,9,17,17,12,0,5
Lrmp,3819,4340,3756,5027,4947,5382
Lrp1,585,552,448,106,118,392
Lrp10,7087,7142,7165,3359,4026,4597
Lrp11,12,6,19,8,136,59
Lrp12,69,45,39,203,7,4
Lrp1b,0,0,0,4,0,0
Lrp2,2,2,1,0,0,1
